region_id,cell_id,pseudotime,start_node,embedding_key
UPMC_c001_v001_r001_reg001,2258,6.84936445501489,0,composition_vectors
UPMC_c001_v001_r001_reg001,1510,10.107694580595256,0,composition_vectors
UPMC_c001_v001_r001_reg001,2380,14.30682530079615,0,composition_vectors
UPMC_c001_v001_r001_reg001,203,7.178578498807664,0,composition_vectors
UPMC_c001_v001_r001_reg001,4106,6.833274727033053,0,composition_vectors
UPMC_c001_v001_r001_reg001,1711,12.437404630233171,0,composition_vectors
UPMC_c001_v001_r001_reg001,2658,15.251013879072733,0,composition_vectors
UPMC_c001_v001_r001_reg001,1052,8.468356045568285,0,composition_vectors
UPMC_c001_v001_r001_reg001,1349,11.413157466039676,0,composition_vectors
UPMC_c001_v001_r001_reg001,2292,6.524466049546112,0,composition_vectors
UPMC_c001_v001_r001_reg001,3493,7.166647746827586,0,composition_vectors
UPMC_c001_v001_r001_reg001,2440,7.421442377342147,0,composition_vectors
UPMC_c001_v001_r001_reg001,3838,14.477019936606226,0,composition_vectors
UPMC_c001_v001_r001_reg001,1235,7.184041131594658,0,composition_vectors
UPMC_c001_v001_r001_reg001,3039,12.127170867644766,0,composition_vectors
UPMC_c001_v001_r001_reg001,3129,7.433792653589846,0,composition_vectors
UPMC_c001_v001_r001_reg001,1138,14.796166192004067,0,composition_vectors
UPMC_c001_v001_r001_reg001,2305,6.798010388533046,0,composition_vectors
UPMC_c001_v001_r001_reg001,2556,6.780788381664789,0,composition_vectors
UPMC_c001_v001_r001_reg001,3375,7.023759915281781,0,composition_vectors
UPMC_c001_v001_r001_reg001,1034,6.786459193793418,0,composition_vectors
UPMC_c001_v001_r001_reg001,2720,11.593669739498411,0,composition_vectors
UPMC_c001_v001_r001_reg001,1447,6.985154902967633,0,composition_vectors
UPMC_c001_v001_r001_reg001,1156,13.350493001782723,0,composition_vectors
UPMC_c001_v001_r001_reg001,344,14.58236967186553,0,composition_vectors
UPMC_c001_v001_r001_reg001,1071,12.519639585515051,0,composition_vectors
UPMC_c001_v001_r001_reg001,2695,10.664008638250282,0,composition_vectors
UPMC_c001_v001_r001_reg001,2244,12.931520698237533,0,composition_vectors
UPMC_c001_v001_r001_reg001,1737,8.903494026361995,0,composition_vectors
UPMC_c001_v001_r001_reg001,157,11.883786181838879,0,composition_vectors
UPMC_c001_v001_r001_reg001,3227,7.416521630870543,0,composition_vectors
UPMC_c001_v001_r001_reg001,1308,12.48352385224223,0,composition_vectors
UPMC_c001_v001_r001_reg001,4017,6.828651955468059,0,composition_vectors
UPMC_c001_v001_r001_reg001,1913,12.925651534546533,0,composition_vectors
UPMC_c001_v001_r001_reg001,4089,7.4090703753825435,0,composition_vectors
UPMC_c001_v001_r001_reg001,1155,11.685512901845378,0,composition_vectors
UPMC_c001_v001_r001_reg001,674,8.205818805133552,0,composition_vectors
UPMC_c001_v001_r001_reg001,1397,12.460868302189033,0,composition_vectors
UPMC_c001_v001_r001_reg001,1142,12.440769708300339,0,composition_vectors
UPMC_c001_v001_r001_reg001,247,13.668255927890183,0,composition_vectors
UPMC_c001_v001_r001_reg001,2861,8.112789277062797,0,composition_vectors
UPMC_c001_v001_r001_reg001,2692,7.487581849021266,0,composition_vectors
UPMC_c001_v001_r001_reg001,3843,7.272635027574153,0,composition_vectors
UPMC_c001_v001_r001_reg001,2551,10.601431606558451,0,composition_vectors
UPMC_c001_v001_r001_reg004,17296,0.1993394565691174,0,composition_vectors
UPMC_c001_v001_r001_reg004,19124,1.7307560730788027,0,composition_vectors
UPMC_c001_v001_r001_reg004,20429,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,15887,7.88986454615082,0,composition_vectors
UPMC_c001_v001_r001_reg004,20566,3.0703674416182807,0,composition_vectors
UPMC_c001_v001_r001_reg004,18341,8.347099953607973,0,composition_vectors
UPMC_c001_v001_r001_reg004,20683,0.26328106240298943,0,composition_vectors
UPMC_c001_v001_r001_reg004,20641,8.415195582811865,0,composition_vectors
UPMC_c001_v001_r001_reg004,20234,2.5168114658210636,0,composition_vectors
UPMC_c001_v001_r001_reg004,18951,3.9926614410541683,0,composition_vectors
UPMC_c001_v001_r001_reg004,22028,2.02804782334494,0,composition_vectors
UPMC_c001_v001_r001_reg004,20357,2.519259322142899,0,composition_vectors
UPMC_c001_v001_r001_reg004,18183,2.490258764919214,0,composition_vectors
UPMC_c001_v001_r001_reg004,21539,8.089131553523897,0,composition_vectors
UPMC_c001_v001_r001_reg004,18305,4.712798674072941,0,composition_vectors
UPMC_c001_v001_r001_reg004,20251,2.25627474141959,0,composition_vectors
UPMC_c001_v001_r001_reg004,17794,0.39956453569645667,0,composition_vectors
UPMC_c001_v001_r001_reg004,21025,0.28434142588435335,0,composition_vectors
UPMC_c001_v001_r001_reg004,19933,0.23446454045781337,0,composition_vectors
UPMC_c001_v001_r001_reg004,17685,1.2749302228048645,0,composition_vectors
UPMC_c001_v001_r001_reg004,18746,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,17450,5.064382655921815,0,composition_vectors
UPMC_c001_v001_r001_reg004,20615,10.304918623981973,0,composition_vectors
UPMC_c001_v001_r001_reg004,16957,2.3541703052079956,0,composition_vectors
UPMC_c001_v001_r001_reg004,17023,0.94953253737333,0,composition_vectors
UPMC_c001_v001_r001_reg004,17758,0.4144244938598378,0,composition_vectors
UPMC_c001_v001_r001_reg004,15801,7.2064950503980025,0,composition_vectors
UPMC_c001_v001_r001_reg004,15923,5.17265937384122,0,composition_vectors
UPMC_c001_v001_r001_reg004,18073,0.8195232180098913,0,composition_vectors
UPMC_c001_v001_r001_reg004,17653,0.28978998470430883,0,composition_vectors
UPMC_c001_v001_r001_reg004,18158,8.573459103048753,0,composition_vectors
UPMC_c001_v001_r001_reg004,20904,9.393363002389536,0,composition_vectors
UPMC_c001_v001_r001_reg004,19661,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,19910,0.8523872844191497,0,composition_vectors
UPMC_c001_v001_r001_reg004,22339,8.202137725919252,0,composition_vectors
UPMC_c001_v001_r001_reg004,18082,1.9319126073796287,0,composition_vectors
UPMC_c001_v001_r001_reg004,16473,4.993432071404577,0,composition_vectors
UPMC_c001_v001_r001_reg004,19334,2.305982041482068,0,composition_vectors
UPMC_c001_v001_r001_reg004,18123,1.7068925759280078,0,composition_vectors
UPMC_c001_v001_r001_reg004,21250,3.3465008086404793,0,composition_vectors
