,cv,nonzero_ratio
AC004910.1,72.54194189115528,0.00021110407430863416
AC004917.1,24.885524356506007,0.0020688199282246147
AC004918.1,217.64420506871627,2.1110407430863417e-05
AC004921.1,32.51553278042868,0.0011821828161283513
AC004921.2,97.3293378175663,0.00010555203715431708
AC004922.1,3.603895209714562,0.10103440996411231
AC004923.1,48.45539825273621,0.0005699810006333122
AC004923.4,16.150990009946607,0.004813172894236859
AC004936.1,55.51805506204138,0.0004010977411864049
AC004938.2,37.67312769423824,0.0009710787418197171
AC004941.1,217.64420506870948,2.1110407430863417e-05
AC004943.1,59.59656030344499,0.00033776651889381467
AC004943.2,8.940209301970008,0.016043909647456195
AC004943.3,153.89606882564982,4.222081486172683e-05
AC004946.1,99.46892312013186,0.0001266624445851805
AC004946.2,81.42972430258732,0.00016888325944690733
AC004947.1,153.89606882564965,4.222081486172683e-05
AC004947.2,43.959861098004055,0.0006544226303567659
AC004947.3,45.26010993157543,0.0005699810006333122
AC004948.1,65.79682064237095,0.0002744352966012244
AC004949.1,35.126251351340606,0.0010344099641123074
AC004951.1,48.04603801259973,0.0005910914080641756
AC004951.2,81.4297243025849,0.00016888325944690733
AC004951.3,133.27696725236453,6.333122229259025e-05
AC004951.4,51.501611411338814,0.00048553937090985855
AC004967.1,26.624619000297642,0.0016677221870382097
AC004967.2,19.99338601806403,0.0031454507071986488
AC004969.1,125.65428763076058,6.333122229259025e-05
AC004973.1,63.03454403333949,0.00033776651889381467
AC004974.1,57.57516825856561,0.00035887692632467804
AC004975.1,217.64420506870596,2.1110407430863417e-05
AC004980.1,80.19951971785638,0.00016888325944690733
AC004980.3,52.86913876106928,0.0004222081486172683
AC004980.4,217.64420506871463,2.1110407430863417e-05
AC004980.5,125.65428763076069,6.333122229259025e-05
AC004982.1,42.03246961446502,0.0007177538526493561
AC004982.2,24.722548215377724,0.0021532615579480685
AC004987.2,80.28576918557827,0.00018999366687777073
AC004987.3,41.70278706486722,0.0006333122229259025
AC004988.1,66.63285600957762,0.000253324889170361
AC004990.1,108.81865648862242,8.444162972345367e-05
AC004997.1,42.08737267609042,0.0006966434452184928
AC005000.1,97.32933781755504,0.00010555203715431708
AC005002.2,217.6442050687091,2.1110407430863417e-05
AC005005.2,217.64420506870843,2.1110407430863417e-05
AC005005.3,66.28303853892824,0.00037998733375554147
AC005005.4,79.26396097979635,0.00018999366687777073
AC005006.1,37.979036351879124,0.0007388642600802195
AC005009.1,217.6442050687044,2.1110407430863417e-05
AC005009.2,78.13108642960051,0.00021110407430863416
AC005013.1,38.46183172964154,0.0008021954823728098
AC005014.1,153.89606882564533,4.222081486172683e-05
AC005014.2,33.64535545309171,0.0010555203715431707
