CELL_ID,CLUSTER_LABEL
46372,Tumor (Ki67+)
46373,CD4 T cell
46374,Granulocyte
46375,Granulocyte
46376,Vessel
46377,Tumor (Ki67+)
46378,Stromal / Fibroblast
46379,Tumor
46380,Granulocyte
46381,Naive immune cell
46382,Granulocyte
46383,Tumor (CD20+)
46384,Granulocyte
46385,Macrophage
46386,Tumor (Ki67+)
46387,Granulocyte
46388,Granulocyte
46389,Tumor (Ki67+)
46390,Granulocyte
46391,Vessel
46392,Tumor (Podo+)
46393,Granulocyte
46394,Granulocyte
46395,Tumor (Ki67+)
46396,Granulocyte
46397,Tumor (Ki67+)
46398,Tumor
46399,Vessel
46400,CD4 T cell
46401,Tumor (CD15+)
46402,Granulocyte
46403,Tumor (CD21+)
46404,Tumor (Ki67+)
46405,Macrophage
46406,Macrophage
46407,CD4 T cell
46408,Granulocyte
46409,Granulocyte
46410,Granulocyte
46411,Tumor (Podo+)
46412,Tumor (Podo+)
46413,CD4 T cell
46414,Granulocyte
46415,APC
46416,Vessel
46417,CD4 T cell
46418,Granulocyte
46419,Tumor (CD15+)
46420,Granulocyte
46421,Tumor (Ki67+)
46422,B cell
46423,Macrophage
46424,Tumor (Ki67+)
46425,Tumor (CD20+)
46426,Stromal / Fibroblast
46427,Naive immune cell
46428,Tumor (CD15+)
46429,Tumor (Ki67+)
46430,Granulocyte
46431,Granulocyte
46433,Tumor (CD20+)
46434,Tumor (CD20+)
46435,Stromal / Fibroblast
46436,Tumor (CD21+)
46437,Granulocyte
46438,Tumor (CD20+)
46439,Macrophage
46440,Macrophage
46441,Granulocyte
46442,Granulocyte
46443,Granulocyte
46444,Granulocyte
46445,Stromal / Fibroblast
46446,Vessel
46448,Granulocyte
46449,CD4 T cell
46450,Naive immune cell
46451,Tumor
46452,Tumor (Ki67+)
46453,Granulocyte
46454,Granulocyte
46455,Tumor (CD21+)
46456,Stromal / Fibroblast
46457,CD4 T cell
46458,Granulocyte
46459,Tumor (CD20+)
46460,B cell
46461,Vessel
46462,Tumor (Ki67+)
46463,Macrophage
46464,Tumor (CD15+)
46465,Naive immune cell
46466,Naive immune cell
46467,Tumor (Ki67+)
46468,Vessel
46469,Tumor (Ki67+)
46470,Granulocyte
46471,CD8 T cell
46472,CD4 T cell
46473,Macrophage
46474,Granulocyte
46475,Granulocyte
46476,Granulocyte
46477,Granulocyte
46478,Tumor (CD21+)
46479,Stromal / Fibroblast
46480,Granulocyte
46481,Vessel
46482,Stromal / Fibroblast
46483,Macrophage
46484,Granulocyte
46485,Granulocyte
46486,CD4 T cell
46487,Granulocyte
46488,Granulocyte
46489,Granulocyte
46490,Vessel
46491,Granulocyte
46492,Granulocyte
46493,Tumor (CD20+)
46494,Tumor (Ki67+)
46495,Granulocyte
46496,Tumor (CD21+)
46497,Macrophage
46498,Vessel
46499,Vessel
46500,Tumor (Ki67+)
46501,Granulocyte
46502,Granulocyte
46503,Granulocyte
46504,Granulocyte
46505,Stromal / Fibroblast
46506,Stromal / Fibroblast
46507,Macrophage
46508,Macrophage
46509,CD4 T cell
46510,Tumor (Ki67+)
46511,Tumor
46512,Granulocyte
46513,Tumor (Ki67+)
46514,Tumor (Ki67+)
46515,Tumor (Podo+)
46516,CD4 T cell
46517,Granulocyte
46518,CD4 T cell
46519,Macrophage
46520,Tumor (Podo+)
46521,Tumor
46522,Tumor (CD21+)
46523,Macrophage
46524,Tumor
46526,CD4 T cell
46527,Vessel
46528,Tumor (Ki67+)
46529,Macrophage
46530,Tumor (CD15+)
46531,Tumor (Podo+)
46532,Vessel
46533,Naive immune cell
46534,Tumor (Podo+)
46535,Tumor (Ki67+)
46536,Tumor
46537,Granulocyte
46538,Granulocyte
46539,Granulocyte
46540,Granulocyte
46541,Vessel
46542,Tumor (Ki67+)
46543,Stromal / Fibroblast
46544,Tumor (CD20+)
46545,Granulocyte
46546,Vessel
46548,Vessel
46549,Vessel
46550,CD4 T cell
46551,Naive immune cell
46552,Macrophage
46553,Macrophage
46554,Tumor
46555,Granulocyte
46556,Stromal / Fibroblast
46557,Granulocyte
46558,Granulocyte
46559,Tumor (CD15+)
46561,CD8 T cell
46562,Tumor
46563,Tumor (Ki67+)
46564,Tumor (Ki67+)
46565,Granulocyte
46566,Tumor (CD15+)
46567,Tumor (Ki67+)
46568,Tumor (Ki67+)
46569,Macrophage
46570,Granulocyte
46571,CD4 T cell
46572,Stromal / Fibroblast
46573,Tumor (CD15+)
46574,Granulocyte
46575,Granulocyte
46576,Tumor (CD20+)
46577,Stromal / Fibroblast
46578,CD8 T cell
46579,Macrophage
46580,Tumor (Podo+)
46581,Tumor (Podo+)
46582,Granulocyte
46583,CD4 T cell
46584,CD4 T cell
46585,Vessel
46586,Vessel
46587,Tumor (CD21+)
46588,Granulocyte
46589,Tumor (Ki67+)
46590,Tumor (CD20+)
46591,Tumor (CD20+)
46592,Tumor
46593,Tumor (CD15+)
46594,Stromal / Fibroblast
46595,Stromal / Fibroblast
46596,Vessel
46597,B cell
46598,Macrophage
46599,Stromal / Fibroblast
46600,Tumor
46601,Tumor (Ki67+)
46602,Tumor (Ki67+)
46603,Stromal / Fibroblast
46604,CD8 T cell
46605,Vessel
46606,CD4 T cell
46607,Tumor
46608,Granulocyte
46609,Stromal / Fibroblast
46610,Tumor (CD20+)
46611,Granulocyte
46612,Tumor (CD21+)
46613,Macrophage
46614,Macrophage
46615,Granulocyte
46616,CD4 T cell
46617,Macrophage
46618,Macrophage
46619,Macrophage
46620,CD4 T cell
46621,Tumor (Ki67+)
46622,CD8 T cell
46623,Vessel
46624,Macrophage
46625,Granulocyte
46626,Granulocyte
46627,Tumor
46628,Tumor (Ki67+)
46629,Granulocyte
46630,Lymph vessel
46631,Vessel
46632,Macrophage
46633,Tumor (Ki67+)
46634,CD4 T cell
46635,Granulocyte
46636,Tumor (CD20+)
46637,Lymph vessel
46638,Vessel
46639,Vessel
46640,Tumor (Ki67+)
46641,Granulocyte
46642,Tumor (CD20+)
46644,Tumor (CD15+)
46645,Macrophage
46646,Vessel
46647,Macrophage
46648,Tumor (Ki67+)
46649,Tumor (CD15+)
46650,Tumor (CD20+)
46651,Macrophage
46652,Vessel
46653,CD8 T cell
46654,Tumor (Ki67+)
46655,Tumor (CD20+)
46656,Macrophage
46657,Macrophage
46658,Tumor (Podo+)
46659,Tumor (CD21+)
46660,Granulocyte
46661,Macrophage
46662,Tumor (Podo+)
46663,Tumor (CD21+)
46664,B cell
46665,Tumor
46666,Lymph vessel
46667,CD4 T cell
46668,Stromal / Fibroblast
46669,Tumor (Podo+)
46670,Granulocyte
46671,Granulocyte
46672,Granulocyte
46674,APC
46675,Tumor (Ki67+)
46676,Granulocyte
46677,Macrophage
46678,Macrophage
46679,Granulocyte
46680,APC
46681,Tumor (CD20+)
46682,Lymph vessel
46683,Granulocyte
46684,Tumor (CD15+)
46685,Granulocyte
46686,Macrophage
46687,Granulocyte
46688,Naive immune cell
46689,Granulocyte
46690,APC
46691,Tumor (Podo+)
46692,Macrophage
46693,Tumor (CD20+)
46694,Tumor (Podo+)
46695,Macrophage
46696,Tumor
46697,Macrophage
46698,CD8 T cell
46699,Granulocyte
46700,Tumor (CD20+)
46701,Granulocyte
46702,Tumor
46703,Granulocyte
46704,CD8 T cell
46705,Granulocyte
46706,Vessel
46707,Stromal / Fibroblast
46708,B cell
46709,CD4 T cell
46710,Tumor (CD21+)
46711,Tumor (Ki67+)
46712,Granulocyte
46713,Tumor (CD21+)
46714,Vessel
46715,CD4 T cell
46716,Granulocyte
46717,Macrophage
46718,Stromal / Fibroblast
46719,B cell
46721,CD8 T cell
46722,CD4 T cell
46723,Granulocyte
46724,APC
46725,Tumor (CD20+)
46726,CD4 T cell
46727,Macrophage
46728,Tumor (Ki67+)
46729,Granulocyte
46730,Granulocyte
46731,Macrophage
46732,APC
46733,CD8 T cell
46734,CD8 T cell
46735,Tumor (Ki67+)
46737,Vessel
46738,Granulocyte
46739,Tumor
46740,Granulocyte
46741,Stromal / Fibroblast
46742,Granulocyte
46743,Tumor (Ki67+)
46744,Tumor
46745,Macrophage
46746,CD8 T cell
46747,Macrophage
46748,Macrophage
46749,Granulocyte
46750,CD4 T cell
46751,Tumor
46752,Granulocyte
46753,APC
46754,Macrophage
46755,Tumor (CD20+)
46756,Granulocyte
46757,Macrophage
46758,Macrophage
46759,Granulocyte
46760,B cell
46761,Naive immune cell
46762,APC
46763,Tumor (Ki67+)
46764,Granulocyte
46765,CD8 T cell
46766,Tumor (Ki67+)
46767,Tumor (Ki67+)
46768,Tumor (CD21+)
46769,Stromal / Fibroblast
46770,Tumor (Ki67+)
46771,CD8 T cell
46773,Granulocyte
46774,Tumor (Ki67+)
46775,CD8 T cell
46776,Macrophage
46777,Macrophage
46778,Granulocyte
46779,Tumor (Ki67+)
46780,Stromal / Fibroblast
46781,CD8 T cell
46782,Granulocyte
46783,Tumor
46784,Granulocyte
46785,Vessel
46786,Naive immune cell
46787,Macrophage
46788,Tumor (CD20+)
46789,Granulocyte
46790,CD4 T cell
46791,Tumor (Ki67+)
46792,Macrophage
46793,Tumor (Ki67+)
46794,Tumor (CD15+)
46795,Tumor (CD21+)
46796,Granulocyte
46797,CD4 T cell
46798,Granulocyte
46799,CD8 T cell
46800,Tumor (Ki67+)
46801,Stromal / Fibroblast
46802,CD4 T cell
46803,Macrophage
46804,CD4 T cell
46805,Tumor (CD21+)
46806,APC
46807,Tumor (CD15+)
46808,Tumor (CD15+)
46809,CD8 T cell
46810,Granulocyte
46811,Macrophage
46812,Macrophage
46813,Tumor (Ki67+)
46814,CD8 T cell
46815,Stromal / Fibroblast
46816,CD4 T cell
46817,CD8 T cell
46818,B cell
46819,CD4 T cell
46820,APC
46821,Granulocyte
46822,CD8 T cell
46823,Tumor
46824,Tumor
46825,Tumor (Ki67+)
46826,Granulocyte
46827,Granulocyte
46828,Stromal / Fibroblast
46829,Vessel
46830,Tumor (Podo+)
46831,Tumor (CD20+)
46832,CD4 T cell
46833,Tumor (CD21+)
46834,Tumor (CD20+)
46835,Lymph vessel
46836,Macrophage
46837,Tumor (CD21+)
46838,Tumor (Ki67+)
46839,Granulocyte
46840,Tumor (CD20+)
46841,Tumor (CD20+)
46842,Tumor (Podo+)
46843,Tumor (Ki67+)
46844,Tumor (Ki67+)
46845,Granulocyte
46846,Tumor (CD21+)
46847,Macrophage
46848,Tumor (Ki67+)
46849,Tumor
46850,Tumor (CD20+)
46851,Tumor (Ki67+)
46852,Tumor (CD15+)
46853,Granulocyte
46854,Macrophage
46855,Macrophage
46856,Tumor
46857,APC
46858,Tumor (CD15+)
46859,Tumor (Ki67+)
46860,Tumor (Ki67+)
46861,Tumor (CD20+)
46862,Tumor (CD15+)
46863,Stromal / Fibroblast
46864,Granulocyte
46865,B cell
46866,Macrophage
46867,Tumor (Ki67+)
46868,Tumor (Ki67+)
46869,Macrophage
46870,Tumor (Podo+)
46871,Granulocyte
46872,Lymph vessel
46873,Tumor (CD20+)
46874,Tumor (CD20+)
46875,Granulocyte
46876,CD8 T cell
46877,Tumor (Ki67+)
46878,Tumor (Ki67+)
46879,Tumor (Podo+)
46880,CD8 T cell
46881,Tumor (Ki67+)
46882,Tumor (CD21+)
46883,Stromal / Fibroblast
46884,Granulocyte
46885,CD4 T cell
46886,Stromal / Fibroblast
46887,Macrophage
46888,Tumor (Ki67+)
46889,APC
46890,Macrophage
46891,Tumor (CD15+)
46893,Naive immune cell
46894,Tumor (Ki67+)
46895,APC
46896,Macrophage
46897,Macrophage
46898,APC
46899,Tumor
46900,Macrophage
46901,Tumor (Ki67+)
46902,Tumor (CD21+)
46903,CD4 T cell
46904,Macrophage
46905,Macrophage
46906,Granulocyte
46907,Granulocyte
46908,Tumor (CD20+)
46909,CD4 T cell
46910,CD4 T cell
46911,APC
46912,Granulocyte
46913,Granulocyte
46914,CD8 T cell
46915,Stromal / Fibroblast
46916,Naive immune cell
46917,Tumor (CD20+)
46918,Tumor (Podo+)
46919,CD8 T cell
46920,Macrophage
46921,Vessel
46922,Tumor (CD20+)
46923,CD8 T cell
46924,Tumor (CD20+)
46925,Vessel
46926,Tumor (Ki67+)
46927,Tumor (Ki67+)
46928,Tumor (CD20+)
46929,APC
46930,Tumor (Ki67+)
46931,Tumor (Ki67+)
46932,Granulocyte
46933,Tumor (CD15+)
46934,Macrophage
46935,Tumor (CD20+)
46936,APC
46937,Stromal / Fibroblast
46938,Tumor (Ki67+)
46939,Granulocyte
46940,Tumor (CD20+)
46941,CD4 T cell
46942,Stromal / Fibroblast
46943,Tumor (Ki67+)
46944,Granulocyte
46945,Tumor (Podo+)
46946,Granulocyte
46947,Stromal / Fibroblast
46948,Tumor (Ki67+)
46949,Tumor (CD20+)
46950,Tumor (CD21+)
46951,CD8 T cell
46952,APC
46953,Tumor (Ki67+)
46954,Granulocyte
46955,Stromal / Fibroblast
46956,CD4 T cell
46957,APC
46958,Tumor
46959,Granulocyte
46960,Tumor (Ki67+)
46961,Tumor (Ki67+)
46962,Granulocyte
46963,Stromal / Fibroblast
46964,Granulocyte
46965,Tumor
46966,Macrophage
46967,APC
46968,Tumor (CD15+)
46969,Tumor (CD15+)
46970,Macrophage
46971,Stromal / Fibroblast
46972,CD8 T cell
46973,CD8 T cell
46974,Macrophage
46975,Tumor (CD15+)
46976,Granulocyte
46977,CD8 T cell
46978,CD8 T cell
46979,CD8 T cell
46980,Naive immune cell
46981,Naive immune cell
46982,APC
46983,B cell
46984,Stromal / Fibroblast
46985,Tumor (Ki67+)
46986,CD4 T cell
46987,Naive immune cell
46988,APC
46989,APC
46990,Tumor (CD15+)
46991,Stromal / Fibroblast
46992,Tumor
46993,Macrophage
46994,Tumor (Ki67+)
46995,APC
46996,Tumor (Ki67+)
46997,Granulocyte
46998,Tumor (Ki67+)
46999,Tumor
47000,CD8 T cell
47001,Tumor
47002,Tumor (Ki67+)
47003,Tumor (Ki67+)
47004,Tumor (CD15+)
47005,Stromal / Fibroblast
47006,Tumor
47007,APC
47008,Tumor (CD21+)
47009,Tumor (CD20+)
47010,Tumor
47011,CD4 T cell
47012,Vessel
47013,Tumor (Ki67+)
47014,Tumor (CD15+)
47015,Granulocyte
47016,CD8 T cell
47017,Vessel
47018,CD8 T cell
47019,Tumor (Ki67+)
47020,CD4 T cell
47021,Macrophage
47022,APC
47023,Granulocyte
47024,Tumor
47025,Tumor (Ki67+)
47026,APC
47027,Tumor (CD20+)
47028,Tumor (CD20+)
47029,Tumor (CD20+)
47030,Macrophage
47031,CD4 T cell
47032,Macrophage
47033,Macrophage
47034,Tumor (Ki67+)
47035,APC
47036,Tumor (Ki67+)
47037,APC
47038,Tumor (Ki67+)
47039,Macrophage
47040,Tumor (CD15+)
47041,CD4 T cell
47042,Tumor (CD20+)
47043,Tumor (Ki67+)
47044,Vessel
47045,CD8 T cell
47046,Vessel
47047,Stromal / Fibroblast
47048,Naive immune cell
47049,Macrophage
47050,B cell
47051,Tumor (CD20+)
47052,Tumor (Ki67+)
47053,Stromal / Fibroblast
47054,Stromal / Fibroblast
47055,Tumor (CD20+)
47056,Tumor (Ki67+)
47057,Stromal / Fibroblast
47058,Naive immune cell
47059,Tumor (Ki67+)
47060,Tumor (Ki67+)
47061,CD8 T cell
47062,CD4 T cell
47063,Tumor (CD20+)
47064,Tumor (CD20+)
47065,Tumor
47066,Granulocyte
47067,Tumor (Podo+)
47068,Tumor
47069,Granulocyte
47070,Tumor (CD21+)
47071,Tumor (Ki67+)
47072,APC
47073,Tumor (Podo+)
47074,Tumor (CD20+)
47075,Tumor (CD15+)
47076,CD8 T cell
47077,Macrophage
47078,Tumor (Ki67+)
47079,Granulocyte
47080,CD8 T cell
47081,Tumor (Podo+)
47082,Granulocyte
47083,APC
47084,Tumor (CD20+)
47085,APC
47086,Vessel
47087,Granulocyte
47088,Tumor (Ki67+)
47089,Tumor (Ki67+)
47090,Tumor (Ki67+)
47091,Tumor
47092,Tumor (CD21+)
47093,CD8 T cell
47094,Macrophage
47095,Tumor (CD20+)
47096,Tumor (Ki67+)
47097,Tumor (CD15+)
47098,CD4 T cell
47099,Granulocyte
47100,Naive immune cell
47101,Tumor (Ki67+)
47102,Tumor (Ki67+)
47103,APC
47104,Tumor (CD21+)
47105,Granulocyte
47106,CD4 T cell
47107,B cell
47108,Macrophage
47109,Tumor (Ki67+)
47110,Tumor (Ki67+)
47111,Stromal / Fibroblast
47112,Macrophage
47113,Tumor (Podo+)
47114,Stromal / Fibroblast
47115,Granulocyte
47116,Granulocyte
47117,APC
47118,Stromal / Fibroblast
47119,Macrophage
47120,CD8 T cell
47121,Tumor (CD20+)
47122,APC
47123,Tumor (Ki67+)
47124,CD4 T cell
47125,APC
47126,Tumor (Ki67+)
47127,Tumor (Ki67+)
47128,Tumor (Ki67+)
47130,Tumor (CD20+)
47131,CD4 T cell
47132,Tumor (CD20+)
47133,Tumor (CD21+)
47134,CD4 T cell
47135,Stromal / Fibroblast
47136,Tumor (Podo+)
47137,CD8 T cell
47138,Macrophage
47139,Tumor (Ki67+)
47140,Tumor (CD20+)
47141,Tumor (CD20+)
47142,Tumor (CD15+)
47143,Granulocyte
47144,Macrophage
47145,Stromal / Fibroblast
47146,Macrophage
47147,CD4 T cell
47148,Macrophage
47149,Tumor (Ki67+)
47150,Tumor (CD21+)
47151,Tumor
47152,Tumor (Ki67+)
47153,Macrophage
47154,Stromal / Fibroblast
47155,Macrophage
47156,Tumor (Ki67+)
47157,B cell
47158,Stromal / Fibroblast
47159,CD4 T cell
47160,Macrophage
47161,Tumor (CD20+)
47162,Tumor (Ki67+)
47163,Tumor (CD20+)
47164,Macrophage
47165,Granulocyte
47166,Stromal / Fibroblast
47167,Vessel
47168,Vessel
47169,CD4 T cell
47171,Tumor (Podo+)
47172,Tumor (Ki67+)
47173,Tumor (Ki67+)
47174,Granulocyte
47175,APC
47176,Tumor (Podo+)
47177,CD8 T cell
47178,Macrophage
47179,Tumor (Podo+)
47180,Stromal / Fibroblast
47181,Tumor (Podo+)
47182,Granulocyte
47183,Vessel
47184,Tumor (CD20+)
47185,Macrophage
47186,Macrophage
47187,Macrophage
47188,APC
47189,Macrophage
47190,Tumor (Ki67+)
47191,Tumor (CD20+)
47192,Macrophage
47193,Tumor (CD20+)
47194,Tumor (CD21+)
47195,CD4 T cell
47196,Stromal / Fibroblast
47197,Tumor (CD20+)
47198,Tumor (Ki67+)
47199,APC
47200,Tumor (CD20+)
47201,B cell
47202,Tumor (Ki67+)
47203,Stromal / Fibroblast
47204,Macrophage
47205,Tumor (CD21+)
47206,Lymph vessel
47207,B cell
47208,CD8 T cell
47209,CD4 T cell
47210,Tumor (Ki67+)
47211,Tumor (Ki67+)
47212,Macrophage
47213,Tumor (Ki67+)
47214,Tumor
47215,Tumor
47216,Tumor (CD15+)
47217,Tumor (Podo+)
47218,Macrophage
47219,CD4 T cell
47220,Macrophage
47221,Tumor (CD21+)
47222,CD4 T cell
47223,APC
47224,Stromal / Fibroblast
47225,Vessel
47226,Stromal / Fibroblast
47227,Tumor (Podo+)
47228,Tumor (Podo+)
47229,APC
47230,Granulocyte
47231,CD8 T cell
47232,CD4 T cell
47233,Tumor (CD20+)
47234,Tumor (Ki67+)
47235,Macrophage
47236,APC
47237,Macrophage
47238,APC
47239,Tumor (CD20+)
47240,Macrophage
47241,CD4 T cell
47242,CD8 T cell
47243,APC
47244,APC
47245,Tumor (Ki67+)
47246,CD4 T cell
47247,Vessel
47248,CD4 T cell
47249,CD4 T cell
47250,Granulocyte
47251,Macrophage
47252,Tumor (CD20+)
47253,Tumor (Ki67+)
47254,Tumor (Ki67+)
47255,CD4 T cell
47256,Tumor (Ki67+)
47257,Stromal / Fibroblast
47258,Tumor (Ki67+)
47259,APC
47260,Tumor (Podo+)
47261,CD8 T cell
47262,Lymph vessel
47263,CD4 T cell
47264,Tumor (CD20+)
47265,Stromal / Fibroblast
47266,Tumor (CD20+)
47267,Tumor (CD21+)
47268,Tumor
47269,Macrophage
47270,Macrophage
47271,Tumor (CD20+)
47272,APC
47273,Tumor (Ki67+)
47274,Tumor (Ki67+)
47275,Macrophage
47276,Tumor (Podo+)
47277,Tumor
47279,CD8 T cell
47280,Stromal / Fibroblast
47281,Granulocyte
47282,Macrophage
47283,Macrophage
47284,Tumor (Ki67+)
47285,Stromal / Fibroblast
47286,APC
47287,CD8 T cell
47288,Stromal / Fibroblast
47289,Granulocyte
47290,Stromal / Fibroblast
47291,Macrophage
47292,Tumor (CD20+)
47293,Macrophage
47294,CD8 T cell
47295,Stromal / Fibroblast
47296,CD4 T cell
47297,Macrophage
47298,CD4 T cell
47299,Tumor (CD20+)
47300,Tumor (Ki67+)
47301,Macrophage
47302,APC
47303,CD4 T cell
47304,Macrophage
47305,Tumor (Ki67+)
47306,Macrophage
47307,Tumor (Podo+)
47308,APC
47309,Tumor (Ki67+)
47310,Tumor
47311,Tumor (CD21+)
47312,CD8 T cell
47313,Tumor (CD20+)
47314,Stromal / Fibroblast
47315,Macrophage
47316,APC
47317,Vessel
47318,Tumor (Ki67+)
47319,Tumor
47320,Tumor (Podo+)
47321,Tumor (CD20+)
47322,Vessel
47323,APC
47324,Macrophage
47325,Tumor (Ki67+)
47326,Tumor (Podo+)
47327,CD8 T cell
47328,Vessel
47329,Vessel
47330,Macrophage
47331,Vessel
47332,CD8 T cell
47333,Tumor (CD20+)
47334,Tumor (Podo+)
47335,B cell
47336,Tumor (CD20+)
47337,Tumor (CD21+)
47338,Macrophage
47339,Granulocyte
47340,CD4 T cell
47341,Tumor (CD21+)
47342,Lymph vessel
47343,Tumor (Podo+)
47344,CD8 T cell
47345,Naive immune cell
47346,CD8 T cell
47347,Tumor (Podo+)
47348,Tumor (CD20+)
47349,Granulocyte
47350,APC
47351,Tumor (Ki67+)
47352,Tumor (Ki67+)
47353,Vessel
47354,APC
47356,Granulocyte
47357,Tumor (Ki67+)
47358,Tumor (Podo+)
47359,B cell
47360,Tumor (CD20+)
47362,Tumor
47363,Macrophage
47364,Vessel
47365,Stromal / Fibroblast
47366,Macrophage
47367,Tumor (CD20+)
47368,Macrophage
47369,CD8 T cell
47370,Macrophage
47371,Stromal / Fibroblast
47372,Macrophage
47373,Tumor (CD20+)
47374,Stromal / Fibroblast
47375,Macrophage
47376,Macrophage
47377,Tumor (Ki67+)
47378,Tumor (Ki67+)
47379,Tumor (Ki67+)
47380,APC
47381,Macrophage
47382,Macrophage
47383,Granulocyte
47384,Tumor (Podo+)
47386,Tumor (CD15+)
47387,Tumor (Podo+)
47388,Tumor (Podo+)
47389,CD8 T cell
47390,Tumor (CD20+)
47391,Vessel
47392,Stromal / Fibroblast
47393,Tumor (Ki67+)
47394,Tumor (Podo+)
47395,Tumor (Ki67+)
47396,CD8 T cell
47397,Tumor (Ki67+)
47398,Macrophage
47399,Tumor (CD20+)
47400,Tumor (CD20+)
47401,Macrophage
47402,Tumor (Podo+)
47403,Tumor (Podo+)
47404,CD4 T cell
47405,Tumor (Ki67+)
47406,Tumor (Ki67+)
47407,Tumor (CD21+)
47408,Tumor (Ki67+)
47409,Stromal / Fibroblast
47411,CD8 T cell
47412,Macrophage
47413,Tumor (Podo+)
47414,Stromal / Fibroblast
47415,Macrophage
47416,Tumor (CD20+)
47417,Tumor (Podo+)
47418,Macrophage
47419,Granulocyte
47420,Stromal / Fibroblast
47421,Stromal / Fibroblast
47422,Tumor (CD20+)
47423,CD4 T cell
47424,Stromal / Fibroblast
47425,APC
47426,Tumor (Ki67+)
47427,Macrophage
47428,Tumor (CD20+)
47429,Macrophage
47430,Stromal / Fibroblast
47431,Macrophage
47432,Tumor (CD20+)
47433,APC
47434,Tumor (Podo+)
47435,Tumor
47436,B cell
47437,APC
47438,Tumor (Podo+)
47439,Macrophage
47440,Tumor (Podo+)
47441,Tumor
47442,Naive immune cell
47443,Macrophage
47444,Tumor (Podo+)
47445,CD8 T cell
47446,Tumor (CD15+)
47447,Tumor (CD21+)
47448,CD8 T cell
47449,Tumor (Ki67+)
47450,Tumor
47451,Tumor
47452,CD8 T cell
47453,Tumor (Podo+)
47454,APC
47455,Vessel
47456,Tumor (CD20+)
47457,Stromal / Fibroblast
47458,Stromal / Fibroblast
47459,Macrophage
47460,Tumor (Ki67+)
47461,Macrophage
47462,Vessel
47463,CD4 T cell
47464,Tumor (CD20+)
47465,Tumor (Podo+)
47466,Macrophage
47467,Stromal / Fibroblast
47468,CD8 T cell
47469,Macrophage
47470,Tumor (Ki67+)
47471,CD8 T cell
47472,Granulocyte
47474,APC
47475,Tumor (Ki67+)
47476,CD4 T cell
47477,Stromal / Fibroblast
47478,Macrophage
47479,Tumor (Ki67+)
47480,Macrophage
47481,CD8 T cell
47482,Tumor (Ki67+)
47483,Lymph vessel
47484,Macrophage
47485,Stromal / Fibroblast
47486,CD8 T cell
47487,Tumor (Ki67+)
47488,Tumor (CD20+)
47489,Stromal / Fibroblast
47490,APC
47491,Macrophage
47492,Tumor (Ki67+)
47493,Tumor (Ki67+)
47494,APC
47495,Tumor (Podo+)
47496,Tumor (Ki67+)
47497,Tumor
47498,CD8 T cell
47499,Naive immune cell
47500,Stromal / Fibroblast
47501,Tumor
47502,Macrophage
47503,Macrophage
47504,Granulocyte
47505,Vessel
47506,Tumor (Ki67+)
47507,Macrophage
47508,APC
47509,Macrophage
47510,Macrophage
47511,Tumor (Ki67+)
47512,Tumor
47513,CD4 T cell
47514,Naive immune cell
47515,Tumor (Podo+)
47516,Macrophage
47517,Tumor (Podo+)
47518,Tumor
47519,Tumor
47520,Tumor (Podo+)
47521,Tumor (CD20+)
47522,Tumor (CD20+)
47523,Tumor
47524,Macrophage
47525,Stromal / Fibroblast
47526,Stromal / Fibroblast
47527,CD8 T cell
47528,Stromal / Fibroblast
47529,Tumor (Podo+)
47530,CD8 T cell
47531,Tumor
47532,APC
47533,Tumor (CD20+)
47534,Stromal / Fibroblast
47535,Macrophage
47536,Tumor (Ki67+)
47537,Macrophage
47538,CD8 T cell
47539,Tumor (Ki67+)
47540,Tumor (Ki67+)
47541,CD4 T cell
47542,Tumor (Ki67+)
47543,Granulocyte
47544,Naive immune cell
47545,Stromal / Fibroblast
47546,Tumor (Ki67+)
47547,Stromal / Fibroblast
47548,Tumor (Podo+)
47549,Tumor (Podo+)
47550,Granulocyte
47551,Tumor (CD21+)
47552,Tumor (Ki67+)
47553,APC
47554,Tumor (Podo+)
47555,Tumor (CD20+)
47556,Tumor
47557,APC
47558,CD4 T cell
47559,Macrophage
47560,Tumor (Podo+)
47561,Tumor (Podo+)
47562,Macrophage
47563,Naive immune cell
47564,Tumor (CD20+)
47565,Tumor (Podo+)
47566,APC
47567,Tumor (Podo+)
47568,Tumor (CD20+)
47569,Tumor
47570,APC
47571,Tumor (Podo+)
47572,Macrophage
47573,Tumor (Podo+)
47574,APC
47575,Tumor (Ki67+)
47576,APC
47577,Tumor (CD20+)
47578,Tumor (Podo+)
47579,Vessel
47580,APC
47581,Macrophage
47582,Tumor (Ki67+)
47583,CD8 T cell
47584,Macrophage
47585,Tumor
47586,B cell
47587,CD4 T cell
47588,Macrophage
47589,CD4 T cell
47590,CD8 T cell
47591,Tumor (Ki67+)
47592,Tumor (CD20+)
47593,Tumor (Ki67+)
47594,APC
47595,Tumor (CD20+)
47596,Stromal / Fibroblast
47597,Stromal / Fibroblast
47598,Tumor (CD20+)
47599,Tumor (Podo+)
47600,Stromal / Fibroblast
47601,CD8 T cell
47602,Stromal / Fibroblast
47603,Tumor (Ki67+)
47604,Tumor (CD20+)
47605,Macrophage
47606,Tumor (CD20+)
47607,Macrophage
47608,Stromal / Fibroblast
47609,Macrophage
47610,Stromal / Fibroblast
47611,Tumor (Ki67+)
47612,CD4 T cell
47613,Macrophage
47614,Tumor (Ki67+)
